id,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise
UCiE7Gx_LqbINklSQlmoJXSA,1,0,1,0,0,0,1,0,0,0,0,0
UCMt00ffUeZE9wIFygQwyDQg,0,0,0,0,0,0,0,0,0,0,0,0
UCOhb9t1loqbrnbx0anRA1nw,0,0,0,0,0,0,0,0,0,0,0,0
UCgNQQHp2mmKK3M778TGNV1w,0,0,0,0,0,0,0,0,0,0,0,0
UC7oIi5c0fObl2xZmtH1HTHg,0,0,0,0,0,0,0,0,0,0,0,0
UCp2HlZ2hc50Gla0G_1H90cQ,0,0,0,0,0,0,0,0,0,0,0,0
UCX7CYiI89e6wBnwytOx8A-Q,0,0,1,0,0,0,0,0,1,0,0,0
UCK2jX2R0GY3WjYhyM--Bomg,0,0,0,0,0,0,0,0,0,0,0,0
UC4dZWADIQHl5bTvYCmTBAxA,0,1,1,0,0,0,0,0,0,0,0,0
UCWlK0s4T4gyLavYiQTpSzKQ,0,0,0,0,0,0,0,0,0,0,0,0
UCiEWCGtcxlJsoHb1txitlWA,1,0,1,0,0,0,0,0,0,0,0,0
UCnC5FEYCvpN_Tq2eOpyg9pw,1,0,0,0,0,0,0,0,0,0,0,0
UCcdwLMPsaU2ezNSJU1nFoBQ,1,1,1,0,0,0,0,0,0,0,0,0
UCKHs0lhebTncn59ObjQGQSg,0,0,0,0,0,0,0,0,0,0,0,0
UCr7Bcu_X0cOwNfNM6ePYBXA,0,0,0,0,0,0,0,0,0,0,0,0
UCvC40mkvdkHYoU5m525pkdw,0,0,0,0,0,0,0,0,0,0,0,0
UCrzitFXURV4FL228cKFsoLA,0,0,0,0,0,0,0,0,0,0,0,0
UCyWohiN11XCSHRS7ItrcKwg,0,0,0,0,0,0,0,0,0,0,0,0
UCFZpNUZ_mA57P26Kl5GR3Rg,0,0,0,0,0,0,0,0,0,0,0,0
UCqXIVeWC-QLBmCkCux4Z8nA,0,0,0,0,0,0,0,0,0,0,0,0
UC5mMf2NE17_MiTL94ihRN2w,0,0,0,0,0,0,0,0,1,0,0,0
UCfZTEk_8x8xzjklURE1EAmw,0,0,1,0,0,0,0,0,0,0,0,0
UCsaOzYsyshyrYL4SHCTI8xw,1,0,0,0,0,0,0,0,0,0,0,0
UCm43o9t_e_YWYt7Kg0U_Ztg,0,0,0,0,0,0,0,0,0,0,0,0
UCfhDLKv3kZpGfgq-Na7gSag,1,0,0,0,0,0,0,0,0,0,0,0
UCBKLLUSOrnsb-wiSZH1jCtg,0,0,1,0,0,0,0,0,0,0,0,0
UC2BIcp1MW-akruYSv7bMGGQ,1,0,0,0,0,0,0,0,0,0,0,0
UCxz-1IROo6QyjY8fheIA9AQ,0,0,0,0,0,0,0,0,0,0,0,0
UCvq0BbsWrF0OP4q_q2X1M3w,1,0,0,0,0,0,0,0,0,0,0,0
UCwAQ92vsxyjuJbiY86yQG0Q,0,0,0,0,0,0,0,0,0,0,0,0
UCiirnBlVYod4MvLFgy4FELA,0,0,0,0,0,0,0,0,0,0,0,0
UCH5j3YFiiY9Am6ZfYLAUdHA,0,0,0,0,0,0,0,0,0,0,0,0
UCpnDeduW4x-ww_UOaUAH6WQ,0,1,1,0,0,0,0,0,1,0,0,0
UCQ2WjcRRelz7iLn9s0igjww,0,0,1,0,0,0,0,0,0,0,0,0
UCzLnRpsdIXKwpS79HhqZuCA,0,0,1,0,0,0,0,0,0,0,0,0
UCwvMBIL5Q0LhRTd9HC6tbgw,0,1,0,0,0,0,0,0,0,0,0,0
UCN106RQxroojNzkEMuRC0BA,1,0,0,0,0,0,0,0,0,0,0,0
UCLUEktLBavTJM6QEsCQm3MQ,1,0,0,0,0,0,0,0,0,0,0,0
UCcGhP8pDjqIBJvpCZpz54ig,0,0,0,0,0,0,0,0,0,0,0,0
UCvlE5gTbOvjiolFlEm-c_Ow,1,0,0,0,0,0,0,0,1,0,0,1
UCmNshpkVaqUt-Qmo2d0h0Qw,0,0,0,0,0,0,0,0,0,0,0,0
UCYJZ1mbTI0imJqexFk7EwUA,1,1,1,0,0,0,0,0,0,0,0,0
UCCp0ULwyMngrYALdNXpYKmQ,0,0,0,0,0,0,0,0,0,0,0,0
UCES9EqBs_G5cF-ZwAbfj2Mw,0,0,0,0,0,0,0,0,0,0,0,0
UCuWbqDI1CbUKp8myXh71jrw,0,0,0,0,0,0,0,0,0,0,0,0
UC_JIOktBLfTHoWzi9R9bgrg,0,0,1,0,0,0,0,0,0,0,0,0
UCsORqCTn-6JHnAxoaxI9bcw,0,0,1,0,0,0,0,1,0,0,0,0
UCHtZ2_7hd1zy9aCqrrcaqcQ,0,0,0,0,0,0,0,0,0,0,0,0
UCd2rTHJH5AsOzLTpHkP99kg,0,0,0,0,0,0,0,0,0,0,0,0
UCsIoBmCIpp62ikGuXA_4SoQ,1,0,0,0,0,0,1,0,0,0,0,0
UCI9Mjb1djoXoGt1X1GjAjEQ,0,0,0,0,0,0,0,0,0,0,0,0
UCIDib6YIUc4Jx34YL3QDZHA,0,0,0,0,0,0,0,0,0,0,0,0
UCVNrpO7KiVMdwOdFZwLkWRA,0,0,0,0,0,0,0,0,0,0,0,0
UCqjaTPCl-Ljsiz4kkiuo6RQ,1,0,1,0,0,0,0,0,0,0,0,0
UCxgshx_A4p-uraUwDN-ohgg,0,0,0,0,0,0,0,0,0,0,0,0
UCRP4LUxsY0ukF1KAFovNLmg,0,0,0,0,0,0,0,0,0,0,0,0
UCJ3QdAJS0e6_f9Bdj_rbB5g,0,0,0,0,0,0,0,0,0,0,0,0
UCKVXtVmnVNcgttb6Bz66H-w,0,0,0,0,0,0,0,0,0,0,0,0
UCwo9EudhZHe7Ru4D9GgcmCA,0,0,0,0,0,0,0,0,0,0,0,0
UCQe2Y7V-C9bNMAcCJCBvzQQ,0,0,0,0,0,1,0,0,0,0,0,0
UCFPeS5IEyYAHyAUPxLcw1yg,0,0,1,0,0,0,0,0,0,0,0,0
UCcUYGJmWfnkIyE36wss_nAw,0,0,0,0,0,0,0,0,0,0,0,0
UC7b4nlTqLVbuyC2Jjw0LqnQ,1,0,0,0,0,0,0,0,0,0,0,0
UCChgz-3siL4W3V9FW2sWEHQ,0,1,1,0,0,0,0,0,0,0,0,0
UCv9cFczm2s-AtARtwJiLhVw,0,1,1,0,0,0,0,0,0,0,0,0
UCNCcCPWqkXntAspdI913Y4w,0,0,0,0,0,0,0,0,0,0,0,0
UCAjpFyA7FCRoGOuj5i4kq9g,1,1,1,0,0,1,0,0,0,0,0,0
UCGlG8pRVaWZmNCoqWS9qbNw,0,0,0,0,0,0,0,0,0,0,0,0
UCSt55-pDm3CPD8hXhXRNdmA,0,0,1,0,0,0,0,0,0,0,0,0
UCq19CAtpAT9LfVqLUQi11hA,0,0,0,0,0,0,0,0,0,0,0,0
UCft4i6nPp3srzTAy8w1hSbQ,0,0,0,0,0,0,0,0,0,0,0,0
UCP8BV2rMZwr6YtKYTsLaH8w,1,0,1,0,0,0,1,0,0,0,0,0
UCnV0EMlMgCW2F8jZF6MLYKw,0,0,0,0,0,0,0,0,0,0,0,0
UCu-I_FN07kcDjSIlo5s-OUw,0,0,0,0,0,0,0,0,0,0,0,0
UC39Vjs-cQ6JnDKMwJ0cyJ6Q,0,0,0,0,0,0,0,0,0,0,0,0
UCui2OwlMBfTW2RWOGDCdI6w,0,0,0,0,0,0,0,0,0,0,0,0
UC5Y7sNRTgY78NI_E2lsJ64w,0,0,0,0,0,0,0,0,0,0,0,0
UCT80pRmuw_PIw_5HrqL9HPQ,1,0,1,0,0,0,0,0,0,0,0,0
UC1Kr3zq4xr5eIUFu3Gar8EQ,0,0,0,0,0,0,0,0,0,0,0,0
UCYJ_aFS9KwUE-2EKGB0IJsQ,0,1,0,0,0,0,0,1,0,0,0,0
UC1HMqw-2O2NnmK0Z5-8IzPw,0,0,0,0,0,0,0,0,0,0,0,0
UC23az39QBZZn2rt2Kch0OhA,0,1,1,0,0,0,0,1,0,0,0,0
UCooWvuL-d5lL4KhQvyLSlDw,0,0,0,0,0,0,0,0,0,0,0,0
UC7VKNKUyBasHxHSnxcG249w,0,0,0,0,0,0,0,0,0,0,0,0
UC40xkOfqcILW34IlfyGLMCQ,1,0,1,0,0,0,0,0,0,0,0,0
UCVc_oqdgoVCNh4gpN-dEshQ,0,0,0,0,0,0,0,0,0,0,0,0
UC5ql99d3dDMuRQDJkZHUNaA,1,1,1,0,0,0,0,0,0,0,0,0
UCunkR_ekffRWZppVa1E6tIA,0,0,0,0,0,0,0,0,0,0,0,0
UCKNxe9-HQRngiQ0DOXVdzIg,0,0,0,0,0,0,0,0,0,0,0,0
UCSK2RFSWBUZ5aCz27jcg0Dg,0,0,0,0,0,0,0,0,0,0,0,0
UCmraZwWAlMHxyR5nVjWzRPQ,0,0,0,0,0,0,0,0,0,0,0,0
UC03GdYOZbnLQAPDXmjc6W9g,1,0,1,0,0,0,0,0,0,0,0,0
UCNz1NDkML_9CITkgAZap_EQ,0,0,0,0,0,0,0,0,0,0,0,0
UC49lY9F3iV3m2pe1xVaxfwg,1,1,1,0,0,0,0,0,0,0,0,0
UCcy8AQ6QZRuoHxR7c5ZVHMA,0,0,0,0,0,0,0,0,0,0,0,0
UCuxe7OCum_5OGfG8A5GOgFQ,0,0,0,0,0,0,0,0,0,0,0,0
UCxLOTgnqpSqQp_kMPlb7PWw,0,0,0,0,0,0,0,0,0,0,0,0
UCCXyLN2CaDUyuEulSCvqb2w,1,1,1,0,0,0,0,0,0,0,0,0
UC5hY3L7-g2rrX1Lh8lghNKA,0,0,0,0,0,0,0,0,0,0,0,0
UC25Vv5QnoLGF-LH__bHvYAg,0,0,0,0,0,0,0,0,0,0,0,0
UCeib2to0A3t7fe1rjNUZ2VA,0,0,0,0,0,0,0,0,0,0,0,0
UC-Gk_QcTbNd8XFNJJIvN_HA,0,0,0,0,0,0,0,0,0,0,0,0
UCcML_Jc32zi_QHWN2Ou5sAw,1,1,0,0,0,0,0,0,0,0,0,0
UCayRpbmAiiuU50OpDPVSjwA,1,1,1,0,0,0,0,0,0,0,0,0
