id,mail
UCIe7rn_yIz7MGPEw7-EgaGQ,FALSE
UCXBdYsnY6r76KaLFAyAujPg,TRUE
UCvkvmLBdHodQ-a-6LeYFP0Q,TRUE
UCu9MYfF0vosVcK38oNnnJxw,FALSE
UCiSRILqVmWbYfxgT3YNIRww,TRUE
UCSOkAH44edMHK1vodvve1DQ,FALSE
UC_W0_Nv-3rxpWVvosddhrPw,TRUE
UCmKxNGiiThXjwTAEIcsGRiQ,TRUE
UC9WQwO95f6Cjr8St2tk_k9A,TRUE
UC9WUMVR1jsan7IleT_bolsQ,TRUE
UCdt_8VcD1Z_voDpdt1KPmBw,FALSE
UCZb6NHiHNZZ0jeKDLqwm3DQ,TRUE
UCBNXKrniCm4Qd9v5tTzY-aA,TRUE
UCLxYJp3AlK5SD-W4lemR34A,TRUE
UCV6P5rRVmiTL637byUZBTrQ,TRUE
UCatemi6diUTXvO3zJhXk4qQ,FALSE
UCxU7xOzM-iMfVnl0YNDOijg,FALSE
UCtxLiGnI9Fs_74sW7gCTV7A,TRUE
UC1uG6YE9N_4KS7EgxK65aSQ,FALSE
UCGfbWCJjPwcAlBNkHT3gQ6w,TRUE
UCPwQ8Yo90_ruIFPF3fLKwWA,TRUE
UCN8S4CqMRy6tVKVXvs7Bzeg,TRUE
UCvwdsAKQa8M-qnlA5qxJZGQ,TRUE
UCJfhadGkdzeurRe-4cRcGPw,TRUE
UC8NVCDv3NZhNtkOtJvWpoGQ,TRUE
UCdDQfAINCml32sVCyp1B92Q,TRUE
UCE76CBkDX591pxzps6bySOw,TRUE
UCCKl-Kp_1pCyrdGaArNMx8A,TRUE
UCByBXiL8TC7atFvIuNC95Hg,TRUE
UC8JT4z4HMQt4ECORT6AxUlQ,TRUE
UCtlth0w7_mYqpHPViMhQ99Q,TRUE
UCDLHh9rTYYJZzoYA1vaNN2w,FALSE
UCAOtE1V7Ots4DjM8JLlrYgg,TRUE
UCey_5HjnJ1EYI7k-_bjVFTg,TRUE
UC66qTRH20AvahadBgw5YYyQ,TRUE
UC_w1BVttp1X2wDJsm-xbnCA,FALSE
UC6nlVQNUBIOHpRG-WJwDrsA,TRUE
UCyPz82J9A8xU5L6lHyLVHpw,TRUE
UCDlMf3zbdoWYzTwQsaD0fRA,FALSE
UCpYye8D5fFMUPf9nSfgd4bA,TRUE
UC_NQM41t_vKHOXjjglGUKaw,TRUE
UCSNgN8kLQ9Tj93Q4OZzQfMA,FALSE
UCrqibU7I1_b1M06OLieE-Rw,FALSE
UC2TndVNTUc15LFYtWU5Cgbg,TRUE
UCH8YVMiSz89yFnDhKC-fByQ,TRUE
UCCXx3XcQMzeHK8QK_mMbwhw,TRUE
UCdIdODXT0pF69ZetPFcvIVw,FALSE
UCxUZwdsqshu2iLQwdEE6e7Q,TRUE
UCanlycN4wHIIb2f1G9cMzTw,FALSE
UCcOj1rEHLhu3QDHP_gGgVkg,FALSE
UCPC55dCdzIjNJd421LbK3uw,TRUE
UCyf6g7DAPhMmrdHvU-JhPAQ,FALSE
UCquMFVZvpf8eczgNSnCgYlw,FALSE
UC2jbl74JBq11F3F6JVDjVoA,FALSE
UCfYbdAudQpibCmMkJhPpOJg,TRUE
UCpf1jZWZFaN8IbvSYj6V4xg,FALSE
UCQemutUrc8R-t0YxFqynZrQ,TRUE
UCCFvB7uMIGYE9zOPim66cSw,FALSE
UCRqYmG1fVurWEsZ2nUqX3Bw,TRUE
UCAapLx9Jr4aClLgkrFRTZAQ,TRUE
UCCLP0sZ8fmtoc3y1__5P3JQ,FALSE
UCbCmjCuTUZos6Inko4u57UQ,TRUE
UCsDAemirN7qaUriaXzsFaHA,FALSE
UCiE7Gx_LqbINklSQlmoJXSA,TRUE
UCMt00ffUeZE9wIFygQwyDQg,TRUE
UCOhb9t1loqbrnbx0anRA1nw,TRUE
UCgNQQHp2mmKK3M778TGNV1w,FALSE
UC7oIi5c0fObl2xZmtH1HTHg,TRUE
UCp2HlZ2hc50Gla0G_1H90cQ,FALSE
UCX7CYiI89e6wBnwytOx8A-Q,FALSE
UCK2jX2R0GY3WjYhyM--Bomg,FALSE
UC4dZWADIQHl5bTvYCmTBAxA,TRUE
UCWlK0s4T4gyLavYiQTpSzKQ,FALSE
UCiEWCGtcxlJsoHb1txitlWA,TRUE
UCnC5FEYCvpN_Tq2eOpyg9pw,TRUE
UCcdwLMPsaU2ezNSJU1nFoBQ,FALSE
UCKHs0lhebTncn59ObjQGQSg,FALSE
UCr7Bcu_X0cOwNfNM6ePYBXA,FALSE
UCvC40mkvdkHYoU5m525pkdw,FALSE
UCrzitFXURV4FL228cKFsoLA,FALSE
UCyWohiN11XCSHRS7ItrcKwg,TRUE
UCFZpNUZ_mA57P26Kl5GR3Rg,FALSE
UCqXIVeWC-QLBmCkCux4Z8nA,FALSE
UC5mMf2NE17_MiTL94ihRN2w,TRUE
UCfZTEk_8x8xzjklURE1EAmw,FALSE
UCsaOzYsyshyrYL4SHCTI8xw,TRUE
UCm43o9t_e_YWYt7Kg0U_Ztg,TRUE
UCfhDLKv3kZpGfgq-Na7gSag,FALSE
UCBKLLUSOrnsb-wiSZH1jCtg,TRUE
UC2BIcp1MW-akruYSv7bMGGQ,TRUE
UCxz-1IROo6QyjY8fheIA9AQ,FALSE
UCvq0BbsWrF0OP4q_q2X1M3w,TRUE
UCwAQ92vsxyjuJbiY86yQG0Q,FALSE
UCiirnBlVYod4MvLFgy4FELA,FALSE
UCH5j3YFiiY9Am6ZfYLAUdHA,FALSE
UCpnDeduW4x-ww_UOaUAH6WQ,FALSE
UCQ2WjcRRelz7iLn9s0igjww,TRUE
UCzLnRpsdIXKwpS79HhqZuCA,TRUE
UCwvMBIL5Q0LhRTd9HC6tbgw,TRUE
UCN106RQxroojNzkEMuRC0BA,TRUE
UCLUEktLBavTJM6QEsCQm3MQ,FALSE
UCcGhP8pDjqIBJvpCZpz54ig,FALSE
UCvlE5gTbOvjiolFlEm-c_Ow,TRUE
UCmNshpkVaqUt-Qmo2d0h0Qw,FALSE
UCYJZ1mbTI0imJqexFk7EwUA,FALSE
UCCp0ULwyMngrYALdNXpYKmQ,FALSE
UCES9EqBs_G5cF-ZwAbfj2Mw,FALSE
UCuWbqDI1CbUKp8myXh71jrw,TRUE
UC_JIOktBLfTHoWzi9R9bgrg,FALSE
UCsORqCTn-6JHnAxoaxI9bcw,FALSE
UCHtZ2_7hd1zy9aCqrrcaqcQ,TRUE
UCd2rTHJH5AsOzLTpHkP99kg,TRUE
UCsIoBmCIpp62ikGuXA_4SoQ,TRUE
UCI9Mjb1djoXoGt1X1GjAjEQ,TRUE
